image,label,identifier,character,offset,font
./Images/a_474.png,0,a,a,(0 -5),LeviReBrushed
./Images/a_475.png,0,a,a,(0 -2),LeviReBrushed
./Images/a_476.png,0,a,a,(0 1),LeviReBrushed
./Images/a_477.png,0,a,a,(3 -5),LeviReBrushed
./Images/a_478.png,0,a,a,(3 -2),LeviReBrushed
./Images/a_479.png,0,a,a,(3 1),LeviReBrushed
./Images/a_480.png,0,a,a,(0 -5),Tall Film Fine
./Images/a_481.png,0,a,a,(0 -2),Tall Film Fine
./Images/a_482.png,0,a,a,(0 1),Tall Film Fine
./Images/a_483.png,0,a,a,(3 -5),Tall Film Fine
./Images/a_484.png,0,a,a,(3 -2),Tall Film Fine
./Images/a_485.png,0,a,a,(3 1),Tall Film Fine
./Images/a_486.png,0,a,a,(0 -5),Ozonelayer
./Images/a_487.png,0,a,a,(0 -2),Ozonelayer
./Images/a_488.png,0,a,a,(0 1),Ozonelayer
./Images/a_489.png,0,a,a,(3 -5),Ozonelayer
./Images/a_490.png,0,a,a,(3 -2),Ozonelayer
./Images/a_491.png,0,a,a,(3 1),Ozonelayer
./Images/a_492.png,0,a,a,(0 -5),gadugib
./Images/a_493.png,0,a,a,(0 -2),gadugib
./Images/a_494.png,0,a,a,(0 1),gadugib
./Images/a_495.png,0,a,a,(3 -5),gadugib
./Images/a_496.png,0,a,a,(3 -2),gadugib
./Images/a_497.png,0,a,a,(3 1),gadugib
./Images/a_498.png,0,a,a,(0 -5),KataBidalanBold
./Images/a_499.png,0,a,a,(0 -2),KataBidalanBold
./Images/a_500.png,0,a,a,(0 1),KataBidalanBold
./Images/a_501.png,0,a,a,(3 -5),KataBidalanBold
./Images/a_502.png,0,a,a,(3 -2),KataBidalanBold
./Images/a_503.png,0,a,a,(3 1),KataBidalanBold
./Images/a_504.png,0,a,a,(0 -5),Courier New
./Images/a_505.png,0,a,a,(0 -2),Courier New
./Images/a_506.png,0,a,a,(0 1),Courier New
./Images/a_507.png,0,a,a,(3 -5),Courier New
./Images/a_508.png,0,a,a,(3 -2),Courier New
./Images/a_509.png,0,a,a,(3 1),Courier New
./Images/a_510.png,0,a,a,(0 -5),ClearLine_PERSONAL_USE_ONLY
./Images/a_511.png,0,a,a,(0 -2),ClearLine_PERSONAL_USE_ONLY
./Images/a_512.png,0,a,a,(0 1),ClearLine_PERSONAL_USE_ONLY
./Images/a_513.png,0,a,a,(3 -5),ClearLine_PERSONAL_USE_ONLY
./Images/a_514.png,0,a,a,(3 -2),ClearLine_PERSONAL_USE_ONLY
./Images/a_515.png,0,a,a,(3 1),ClearLine_PERSONAL_USE_ONLY
./Images/a_516.png,0,a,a,(0 -5),Permanent
./Images/a_517.png,0,a,a,(0 -2),Permanent
./Images/a_518.png,0,a,a,(0 1),Permanent
./Images/a_519.png,0,a,a,(3 -5),Permanent
./Images/a_520.png,0,a,a,(3 -2),Permanent
./Images/a_521.png,0,a,a,(3 1),Permanent
./Images/a_522.png,0,a,a,(0 -5),zephyreg
./Images/a_523.png,0,a,a,(0 -2),zephyreg
./Images/a_524.png,0,a,a,(0 1),zephyreg
./Images/a_525.png,0,a,a,(3 -5),zephyreg
./Images/a_526.png,0,a,a,(3 -2),zephyreg
./Images/a_527.png,0,a,a,(3 1),zephyreg
./Images/a_528.png,0,a,a,(0 -5),LT Oksana Bold
./Images/a_529.png,0,a,a,(0 -2),LT Oksana Bold
./Images/a_530.png,0,a,a,(0 1),LT Oksana Bold
./Images/a_531.png,0,a,a,(3 -5),LT Oksana Bold
./Images/a_532.png,0,a,a,(3 -2),LT Oksana Bold
./Images/a_533.png,0,a,a,(3 1),LT Oksana Bold
./Images/a_534.png,0,a,a,(0 -5),budeasym
./Images/a_535.png,0,a,a,(0 -2),budeasym
./Images/a_536.png,0,a,a,(0 1),budeasym
./Images/a_537.png,0,a,a,(3 -5),budeasym
./Images/a_538.png,0,a,a,(3 -2),budeasym
./Images/a_539.png,0,a,a,(3 1),budeasym
./Images/a_540.png,0,a,a,(0 -5),Opificio_Bold
./Images/a_541.png,0,a,a,(0 -2),Opificio_Bold
./Images/a_542.png,0,a,a,(0 1),Opificio_Bold
./Images/a_543.png,0,a,a,(3 -5),Opificio_Bold
./Images/a_544.png,0,a,a,(3 -2),Opificio_Bold
./Images/a_545.png,0,a,a,(3 1),Opificio_Bold
./Images/a_546.png,0,a,a,(0 -5),absci___
./Images/a_547.png,0,a,a,(0 -2),absci___
./Images/a_548.png,0,a,a,(0 1),absci___
./Images/a_549.png,0,a,a,(3 -5),absci___
./Images/a_550.png,0,a,a,(3 -2),absci___
./Images/a_551.png,0,a,a,(3 1),absci___
./Images/a_552.png,0,a,a,(0 -5),corbeli
./Images/a_553.png,0,a,a,(0 -2),corbeli
./Images/a_554.png,0,a,a,(0 1),corbeli
./Images/a_555.png,0,a,a,(3 -5),corbeli
./Images/a_556.png,0,a,a,(3 -2),corbeli
./Images/a_557.png,0,a,a,(3 1),corbeli
./Images/a_558.png,0,a,a,(0 -5),BabelSans-Bold
./Images/a_559.png,0,a,a,(0 -2),BabelSans-Bold
./Images/a_560.png,0,a,a,(0 1),BabelSans-Bold
./Images/a_561.png,0,a,a,(3 -5),BabelSans-Bold
./Images/a_562.png,0,a,a,(3 -2),BabelSans-Bold
./Images/a_563.png,0,a,a,(3 1),BabelSans-Bold
./Images/a_564.png,0,a,a,(0 -5),Skia
./Images/a_565.png,0,a,a,(0 -2),Skia
./Images/a_566.png,0,a,a,(0 1),Skia
./Images/a_567.png,0,a,a,(3 -5),Skia
./Images/a_568.png,0,a,a,(3 -2),Skia
./Images/a_569.png,0,a,a,(3 1),Skia
./Images/a_570.png,0,a,a,(0 -5),steelfis
./Images/a_571.png,0,a,a,(0 -2),steelfis
./Images/a_572.png,0,a,a,(0 1),steelfis
./Images/a_573.png,0,a,a,(3 -5),steelfis
./Images/a_574.png,0,a,a,(3 -2),steelfis
./Images/a_575.png,0,a,a,(3 1),steelfis
./Images/a_576.png,0,a,a,(0 -5),Trebuchet MS Bold Italic
./Images/a_577.png,0,a,a,(0 -2),Trebuchet MS Bold Italic
./Images/a_578.png,0,a,a,(0 1),Trebuchet MS Bold Italic
./Images/a_579.png,0,a,a,(3 -5),Trebuchet MS Bold Italic
./Images/a_580.png,0,a,a,(3 -2),Trebuchet MS Bold Italic
./Images/a_581.png,0,a,a,(3 1),Trebuchet MS Bold Italic
./Images/a_582.png,0,a,a,(0 -5),impact
./Images/a_583.png,0,a,a,(0 -2),impact
./Images/a_584.png,0,a,a,(0 1),impact
./Images/a_585.png,0,a,a,(3 -5),impact
./Images/a_586.png,0,a,a,(3 -2),impact
./Images/a_587.png,0,a,a,(3 1),impact
./Images/a_588.png,0,a,a,(0 -5),Streamster
./Images/a_589.png,0,a,a,(0 -2),Streamster
./Images/a_590.png,0,a,a,(0 1),Streamster
./Images/a_591.png,0,a,a,(3 -5),Streamster
./Images/a_592.png,0,a,a,(3 -2),Streamster
./Images/a_593.png,0,a,a,(3 1),Streamster
./Images/a_594.png,0,a,a,(0 -5),SF Laundromatic Bold Oblique
./Images/a_595.png,0,a,a,(0 -2),SF Laundromatic Bold Oblique
./Images/a_596.png,0,a,a,(0 1),SF Laundromatic Bold Oblique
./Images/a_597.png,0,a,a,(3 -5),SF Laundromatic Bold Oblique
./Images/a_598.png,0,a,a,(3 -2),SF Laundromatic Bold Oblique
./Images/a_599.png,0,a,a,(3 1),SF Laundromatic Bold Oblique
./Images/a_600.png,0,a,a,(0 -5),Snowstorm Kraft
./Images/a_601.png,0,a,a,(0 -2),Snowstorm Kraft
./Images/a_602.png,0,a,a,(0 1),Snowstorm Kraft
./Images/a_603.png,0,a,a,(3 -5),Snowstorm Kraft
./Images/a_604.png,0,a,a,(3 -2),Snowstorm Kraft
./Images/a_605.png,0,a,a,(3 1),Snowstorm Kraft
./Images/a_606.png,0,a,a,(0 -5),PRIMER
./Images/a_607.png,0,a,a,(0 -2),PRIMER
./Images/a_608.png,0,a,a,(0 1),PRIMER
./Images/a_609.png,0,a,a,(3 -5),PRIMER
./Images/a_610.png,0,a,a,(3 -2),PRIMER
./Images/a_611.png,0,a,a,(3 1),PRIMER
./Images/a_612.png,0,a,a,(0 -5),Tahoma Bold
./Images/a_613.png,0,a,a,(0 -2),Tahoma Bold
./Images/a_614.png,0,a,a,(0 1),Tahoma Bold
./Images/a_615.png,0,a,a,(3 -5),Tahoma Bold
./Images/a_616.png,0,a,a,(3 -2),Tahoma Bold
./Images/a_617.png,0,a,a,(3 1),Tahoma Bold
./Images/a_618.png,0,a,a,(0 -5),Arial
./Images/a_619.png,0,a,a,(0 -2),Arial
./Images/a_620.png,0,a,a,(0 1),Arial
./Images/a_621.png,0,a,a,(3 -5),Arial
./Images/a_622.png,0,a,a,(3 -2),Arial
./Images/a_623.png,0,a,a,(3 1),Arial
./Images/a_624.png,0,a,a,(0 -5),YanoneKaffeesatz-Thin
./Images/a_625.png,0,a,a,(0 -2),YanoneKaffeesatz-Thin
./Images/a_626.png,0,a,a,(0 1),YanoneKaffeesatz-Thin
./Images/a_627.png,0,a,a,(3 -5),YanoneKaffeesatz-Thin
./Images/a_628.png,0,a,a,(3 -2),YanoneKaffeesatz-Thin
./Images/a_629.png,0,a,a,(3 1),YanoneKaffeesatz-Thin
./Images/a_630.png,0,a,a,(0 -5),Tall Films Fine Oblique
./Images/a_631.png,0,a,a,(0 -2),Tall Films Fine Oblique
./Images/a_632.png,0,a,a,(0 1),Tall Films Fine Oblique
./Images/a_633.png,0,a,a,(3 -5),Tall Films Fine Oblique
./Images/a_634.png,0,a,a,(3 -2),Tall Films Fine Oblique
./Images/a_635.png,0,a,a,(3 1),Tall Films Fine Oblique
./Images/a_636.png,0,a,a,(0 -5),Ayuthaya
./Images/a_637.png,0,a,a,(0 -2),Ayuthaya
./Images/a_638.png,0,a,a,(0 1),Ayuthaya
./Images/a_639.png,0,a,a,(3 -5),Ayuthaya
./Images/a_640.png,0,a,a,(3 -2),Ayuthaya
./Images/a_641.png,0,a,a,(3 1),Ayuthaya
./Images/a_642.png,0,a,a,(0 -5),Minecraftia-Regular
./Images/a_643.png,0,a,a,(0 -2),Minecraftia-Regular
./Images/a_644.png,0,a,a,(0 1),Minecraftia-Regular
./Images/a_645.png,0,a,a,(3 -5),Minecraftia-Regular
./Images/a_646.png,0,a,a,(3 -2),Minecraftia-Regular
./Images/a_647.png,0,a,a,(3 1),Minecraftia-Regular
./Images/a_648.png,0,a,a,(0 -5),Pacifico
./Images/a_649.png,0,a,a,(0 -2),Pacifico
./Images/a_650.png,0,a,a,(0 1),Pacifico
./Images/a_651.png,0,a,a,(3 -5),Pacifico
./Images/a_652.png,0,a,a,(3 -2),Pacifico
./Images/a_653.png,0,a,a,(3 1),Pacifico
./Images/a_654.png,0,a,a,(0 -5),Sparkler-demo
./Images/a_655.png,0,a,a,(0 -2),Sparkler-demo
./Images/a_656.png,0,a,a,(0 1),Sparkler-demo
./Images/a_657.png,0,a,a,(3 -5),Sparkler-demo
./Images/a_658.png,0,a,a,(3 -2),Sparkler-demo
./Images/a_659.png,0,a,a,(3 1),Sparkler-demo
./Images/a_660.png,0,a,a,(0 -5),Khmer Sangam MN
./Images/a_661.png,0,a,a,(0 -2),Khmer Sangam MN
./Images/a_662.png,0,a,a,(0 1),Khmer Sangam MN
./Images/a_663.png,0,a,a,(3 -5),Khmer Sangam MN
./Images/a_664.png,0,a,a,(3 -2),Khmer Sangam MN
./Images/a_665.png,0,a,a,(3 1),Khmer Sangam MN
./Images/a_666.png,0,a,a,(0 -5),medium
./Images/a_667.png,0,a,a,(0 -2),medium
./Images/a_668.png,0,a,a,(0 1),medium
./Images/a_669.png,0,a,a,(3 -5),medium
./Images/a_670.png,0,a,a,(3 -2),medium
./Images/a_671.png,0,a,a,(3 1),medium
./Images/a_672.png,0,a,a,(0 -5),YanoneKaffeesatz-Bold
./Images/a_673.png,0,a,a,(0 -2),YanoneKaffeesatz-Bold
./Images/a_674.png,0,a,a,(0 1),YanoneKaffeesatz-Bold
./Images/a_675.png,0,a,a,(3 -5),YanoneKaffeesatz-Bold
./Images/a_676.png,0,a,a,(3 -2),YanoneKaffeesatz-Bold
./Images/a_677.png,0,a,a,(3 1),YanoneKaffeesatz-Bold
./Images/a_678.png,0,a,a,(0 -5),Phantomime
./Images/a_679.png,0,a,a,(0 -2),Phantomime
./Images/a_680.png,0,a,a,(0 1),Phantomime
./Images/a_681.png,0,a,a,(3 -5),Phantomime
./Images/a_682.png,0,a,a,(3 -2),Phantomime
./Images/a_683.png,0,a,a,(3 1),Phantomime
./Images/a_684.png,0,a,a,(0 -5),steelfib
./Images/a_685.png,0,a,a,(0 -2),steelfib
./Images/a_686.png,0,a,a,(0 1),steelfib
./Images/a_687.png,0,a,a,(3 -5),steelfib
./Images/a_688.png,0,a,a,(3 -2),steelfib
./Images/a_689.png,0,a,a,(3 1),steelfib
./Images/a_690.png,0,a,a,(0 -5),PRIMERB
./Images/a_691.png,0,a,a,(0 -2),PRIMERB
./Images/a_692.png,0,a,a,(0 1),PRIMERB
./Images/a_693.png,0,a,a,(3 -5),PRIMERB
./Images/a_694.png,0,a,a,(3 -2),PRIMERB
./Images/a_695.png,0,a,a,(3 1),PRIMERB
./Images/a_696.png,0,a,a,(0 -5),Nirmala
./Images/a_697.png,0,a,a,(0 -2),Nirmala
./Images/a_698.png,0,a,a,(0 1),Nirmala
./Images/a_699.png,0,a,a,(3 -5),Nirmala
./Images/a_700.png,0,a,a,(3 -2),Nirmala
./Images/a_701.png,0,a,a,(3 1),Nirmala
./Images/a_702.png,0,a,a,(0 -5),slender
./Images/a_703.png,0,a,a,(0 -2),slender
./Images/a_704.png,0,a,a,(0 1),slender
./Images/a_705.png,0,a,a,(3 -5),slender
./Images/a_706.png,0,a,a,(3 -2),slender
./Images/a_707.png,0,a,a,(3 1),slender
./Images/a_708.png,0,a,a,(0 -5),krazynights
./Images/a_709.png,0,a,a,(0 -2),krazynights
./Images/a_710.png,0,a,a,(0 1),krazynights
./Images/a_711.png,0,a,a,(3 -5),krazynights
./Images/a_712.png,0,a,a,(3 -2),krazynights
./Images/a_713.png,0,a,a,(3 1),krazynights
./Images/a_714.png,0,a,a,(0 -5),Trebuchet MS Bold
./Images/a_715.png,0,a,a,(0 -2),Trebuchet MS Bold
./Images/a_716.png,0,a,a,(0 1),Trebuchet MS Bold
./Images/a_717.png,0,a,a,(3 -5),Trebuchet MS Bold
./Images/a_718.png,0,a,a,(3 -2),Trebuchet MS Bold
./Images/a_719.png,0,a,a,(3 1),Trebuchet MS Bold
./Images/a_720.png,0,a,a,(0 -5),Waukegan LDO Black
./Images/a_721.png,0,a,a,(0 -2),Waukegan LDO Black
./Images/a_722.png,0,a,a,(0 1),Waukegan LDO Black
./Images/a_723.png,0,a,a,(3 -5),Waukegan LDO Black
./Images/a_724.png,0,a,a,(3 -2),Waukegan LDO Black
./Images/a_725.png,0,a,a,(3 1),Waukegan LDO Black
./Images/a_726.png,0,a,a,(0 -5),Arial Black
./Images/a_727.png,0,a,a,(0 -2),Arial Black
./Images/a_728.png,0,a,a,(0 1),Arial Black
./Images/a_729.png,0,a,a,(3 -5),Arial Black
./Images/a_730.png,0,a,a,(3 -2),Arial Black
./Images/a_731.png,0,a,a,(3 1),Arial Black
./Images/a_732.png,0,a,a,(0 -5),Ubuntu-B
./Images/a_733.png,0,a,a,(0 -2),Ubuntu-B
./Images/a_734.png,0,a,a,(0 1),Ubuntu-B
./Images/a_735.png,0,a,a,(3 -5),Ubuntu-B
./Images/a_736.png,0,a,a,(3 -2),Ubuntu-B
./Images/a_737.png,0,a,a,(3 1),Ubuntu-B
./Images/a_738.png,0,a,a,(0 -5),black
./Images/a_739.png,0,a,a,(0 -2),black
./Images/a_740.png,0,a,a,(0 1),black
./Images/a_741.png,0,a,a,(3 -5),black
./Images/a_742.png,0,a,a,(3 -2),black
./Images/a_743.png,0,a,a,(3 1),black
./Images/a_744.png,0,a,a,(0 -5),Courier New Bold Italic
./Images/a_745.png,0,a,a,(0 -2),Courier New Bold Italic
./Images/a_746.png,0,a,a,(0 1),Courier New Bold Italic
./Images/a_747.png,0,a,a,(3 -5),Courier New Bold Italic
./Images/a_748.png,0,a,a,(3 -2),Courier New Bold Italic
./Images/a_749.png,0,a,a,(3 1),Courier New Bold Italic
./Images/a_750.png,0,a,a,(0 -5),Comic Sans MS
./Images/a_751.png,0,a,a,(0 -2),Comic Sans MS
./Images/a_752.png,0,a,a,(0 1),Comic Sans MS
./Images/a_753.png,0,a,a,(3 -5),Comic Sans MS
./Images/a_754.png,0,a,a,(3 -2),Comic Sans MS
./Images/a_755.png,0,a,a,(3 1),Comic Sans MS
./Images/a_756.png,0,a,a,(0 -5),squitcher
./Images/a_757.png,0,a,a,(0 -2),squitcher
./Images/a_758.png,0,a,a,(0 1),squitcher
./Images/a_759.png,0,a,a,(3 -5),squitcher
./Images/a_760.png,0,a,a,(3 -2),squitcher
./Images/a_761.png,0,a,a,(3 1),squitcher
./Images/a_762.png,0,a,a,(0 -5),BabelSans-Oblique
./Images/a_763.png,0,a,a,(0 -2),BabelSans-Oblique
./Images/a_764.png,0,a,a,(0 1),BabelSans-Oblique
./Images/a_765.png,0,a,a,(3 -5),BabelSans-Oblique
./Images/a_766.png,0,a,a,(3 -2),BabelSans-Oblique
./Images/a_767.png,0,a,a,(3 1),BabelSans-Oblique
./Images/a_768.png,0,a,a,(0 -5),SF Grunge Sans Bold
./Images/a_769.png,0,a,a,(0 -2),SF Grunge Sans Bold
./Images/a_770.png,0,a,a,(0 1),SF Grunge Sans Bold
./Images/a_771.png,0,a,a,(3 -5),SF Grunge Sans Bold
./Images/a_772.png,0,a,a,(3 -2),SF Grunge Sans Bold
./Images/a_773.png,0,a,a,(3 1),SF Grunge Sans Bold
./Images/a_774.png,0,a,a,(0 -5),abscib__
./Images/a_775.png,0,a,a,(0 -2),abscib__
./Images/a_776.png,0,a,a,(0 1),abscib__
./Images/a_777.png,0,a,a,(3 -5),abscib__
./Images/a_778.png,0,a,a,(3 -2),abscib__
./Images/a_779.png,0,a,a,(3 1),abscib__
./Images/a_780.png,0,a,a,(0 -5),distortion_of_the_brain_and_mind
./Images/a_781.png,0,a,a,(0 -2),distortion_of_the_brain_and_mind
./Images/a_782.png,0,a,a,(0 1),distortion_of_the_brain_and_mind
./Images/a_783.png,0,a,a,(3 -5),distortion_of_the_brain_and_mind
./Images/a_784.png,0,a,a,(3 -2),distortion_of_the_brain_and_mind
./Images/a_785.png,0,a,a,(3 1),distortion_of_the_brain_and_mind
./Images/a_786.png,0,a,a,(0 -5),bobcaygr
./Images/a_787.png,0,a,a,(0 -2),bobcaygr
./Images/a_788.png,0,a,a,(0 1),bobcaygr
./Images/a_789.png,0,a,a,(3 -5),bobcaygr
./Images/a_790.png,0,a,a,(3 -2),bobcaygr
./Images/a_791.png,0,a,a,(3 1),bobcaygr
./Images/a_792.png,0,a,a,(0 -5),corbelz
./Images/a_793.png,0,a,a,(0 -2),corbelz
./Images/a_794.png,0,a,a,(0 1),corbelz
./Images/a_795.png,0,a,a,(3 -5),corbelz
./Images/a_796.png,0,a,a,(3 -2),corbelz
./Images/a_797.png,0,a,a,(3 1),corbelz
./Images/a_798.png,0,a,a,(0 -5),Aaargh
./Images/a_799.png,0,a,a,(0 -2),Aaargh
./Images/a_800.png,0,a,a,(0 1),Aaargh
./Images/a_801.png,0,a,a,(3 -5),Aaargh
./Images/a_802.png,0,a,a,(3 -2),Aaargh
./Images/a_803.png,0,a,a,(3 1),Aaargh
./Images/a_804.png,0,a,a,(0 -5),Champagne & Limousines Bold
./Images/a_805.png,0,a,a,(0 -2),Champagne & Limousines Bold
./Images/a_806.png,0,a,a,(0 1),Champagne & Limousines Bold
./Images/a_807.png,0,a,a,(3 -5),Champagne & Limousines Bold
./Images/a_808.png,0,a,a,(3 -2),Champagne & Limousines Bold
./Images/a_809.png,0,a,a,(3 1),Champagne & Limousines Bold
./Images/a_810.png,0,a,a,(0 -5),DIN Alternate Bold
./Images/a_811.png,0,a,a,(0 -2),DIN Alternate Bold
./Images/a_812.png,0,a,a,(0 1),DIN Alternate Bold
./Images/a_813.png,0,a,a,(3 -5),DIN Alternate Bold
./Images/a_814.png,0,a,a,(3 -2),DIN Alternate Bold
./Images/a_815.png,0,a,a,(3 1),DIN Alternate Bold
./Images/a_816.png,0,a,a,(0 -5),Sathu
./Images/a_817.png,0,a,a,(0 -2),Sathu
./Images/a_818.png,0,a,a,(0 1),Sathu
./Images/a_819.png,0,a,a,(3 -5),Sathu
./Images/a_820.png,0,a,a,(3 -2),Sathu
./Images/a_821.png,0,a,a,(3 1),Sathu
./Images/a_822.png,0,a,a,(0 -5),Arial Bold Italic
./Images/a_823.png,0,a,a,(0 -2),Arial Bold Italic
./Images/a_824.png,0,a,a,(0 1),Arial Bold Italic
./Images/a_825.png,0,a,a,(3 -5),Arial Bold Italic
./Images/a_826.png,0,a,a,(3 -2),Arial Bold Italic
./Images/a_827.png,0,a,a,(3 1),Arial Bold Italic
./Images/a_828.png,0,a,a,(0 -5),tahoma
./Images/a_829.png,0,a,a,(0 -2),tahoma
./Images/a_830.png,0,a,a,(0 1),tahoma
./Images/a_831.png,0,a,a,(3 -5),tahoma
./Images/a_832.png,0,a,a,(3 -2),tahoma
./Images/a_833.png,0,a,a,(3 1),tahoma
./Images/a_834.png,0,a,a,(0 -5),SF New Republic
./Images/a_835.png,0,a,a,(0 -2),SF New Republic
./Images/a_836.png,0,a,a,(0 1),SF New Republic
./Images/a_837.png,0,a,a,(3 -5),SF New Republic
./Images/a_838.png,0,a,a,(3 -2),SF New Republic
./Images/a_839.png,0,a,a,(3 1),SF New Republic
./Images/a_840.png,0,a,a,(0 -5),BNMachine
./Images/a_841.png,0,a,a,(0 -2),BNMachine
./Images/a_842.png,0,a,a,(0 1),BNMachine
./Images/a_843.png,0,a,a,(3 -5),BNMachine
./Images/a_844.png,0,a,a,(3 -2),BNMachine
./Images/a_845.png,0,a,a,(3 1),BNMachine
./Images/a_846.png,0,a,a,(0 -5),PlantagenetCherokee
./Images/a_847.png,0,a,a,(0 -2),PlantagenetCherokee
./Images/a_848.png,0,a,a,(0 1),PlantagenetCherokee
./Images/a_849.png,0,a,a,(3 -5),PlantagenetCherokee
./Images/a_850.png,0,a,a,(3 -2),PlantagenetCherokee
./Images/a_851.png,0,a,a,(3 1),PlantagenetCherokee
./Images/a_852.png,0,a,a,(0 -5),accid__
./Images/a_853.png,0,a,a,(0 -2),accid__
./Images/a_854.png,0,a,a,(0 1),accid__
./Images/a_855.png,0,a,a,(3 -5),accid__
./Images/a_856.png,0,a,a,(3 -2),accid__
./Images/a_857.png,0,a,a,(3 1),accid__
./Images/a_858.png,0,a,a,(0 -5),SF Foxboro Script
./Images/a_859.png,0,a,a,(0 -2),SF Foxboro Script
./Images/a_860.png,0,a,a,(0 1),SF Foxboro Script
./Images/a_861.png,0,a,a,(3 -5),SF Foxboro Script
./Images/a_862.png,0,a,a,(3 -2),SF Foxboro Script
./Images/a_863.png,0,a,a,(3 1),SF Foxboro Script
./Images/a_864.png,0,a,a,(0 -5),Wolf in the City Light
./Images/a_865.png,0,a,a,(0 -2),Wolf in the City Light
./Images/a_866.png,0,a,a,(0 1),Wolf in the City Light
./Images/a_867.png,0,a,a,(3 -5),Wolf in the City Light
./Images/a_868.png,0,a,a,(3 -2),Wolf in the City Light
./Images/a_869.png,0,a,a,(3 1),Wolf in the City Light
./Images/a_870.png,0,a,a,(0 -5),Georgia Bold
./Images/a_871.png,0,a,a,(0 -2),Georgia Bold
./Images/a_872.png,0,a,a,(0 1),Georgia Bold
./Images/a_873.png,0,a,a,(3 -5),Georgia Bold
./Images/a_874.png,0,a,a,(3 -2),Georgia Bold
./Images/a_875.png,0,a,a,(3 1),Georgia Bold
./Images/a_876.png,0,a,a,(0 -5),bottix
./Images/a_877.png,0,a,a,(0 -2),bottix
./Images/a_878.png,0,a,a,(0 1),bottix
./Images/a_879.png,0,a,a,(3 -5),bottix
./Images/a_880.png,0,a,a,(3 -2),bottix
./Images/a_881.png,0,a,a,(3 1),bottix
./Images/a_882.png,0,a,a,(0 -5),aggstock
./Images/a_883.png,0,a,a,(0 -2),aggstock
./Images/a_884.png,0,a,a,(0 1),aggstock
./Images/a_885.png,0,a,a,(3 -5),aggstock
./Images/a_886.png,0,a,a,(3 -2),aggstock
./Images/a_887.png,0,a,a,(3 1),aggstock
./Images/a_888.png,0,a,a,(0 -5),bluehigh
./Images/a_889.png,0,a,a,(0 -2),bluehigh
./Images/a_890.png,0,a,a,(0 1),bluehigh
./Images/a_891.png,0,a,a,(3 -5),bluehigh
./Images/a_892.png,0,a,a,(3 -2),bluehigh
./Images/a_893.png,0,a,a,(3 1),bluehigh
./Images/a_894.png,0,a,a,(0 -5),AliquamREG
./Images/a_895.png,0,a,a,(0 -2),AliquamREG
./Images/a_896.png,0,a,a,(0 1),AliquamREG
./Images/a_897.png,0,a,a,(3 -5),AliquamREG
./Images/a_898.png,0,a,a,(3 -2),AliquamREG
./Images/a_899.png,0,a,a,(3 1),AliquamREG
./Images/a_900.png,0,a,a,(0 -5),YanoneKaffeesatz-Light
./Images/a_901.png,0,a,a,(0 -2),YanoneKaffeesatz-Light
./Images/a_902.png,0,a,a,(0 1),YanoneKaffeesatz-Light
./Images/a_903.png,0,a,a,(3 -5),YanoneKaffeesatz-Light
./Images/a_904.png,0,a,a,(3 -2),YanoneKaffeesatz-Light
./Images/a_905.png,0,a,a,(3 1),YanoneKaffeesatz-Light
./Images/a_906.png,0,a,a,(0 -5),Verdana Bold Italic
./Images/a_907.png,0,a,a,(0 -2),Verdana Bold Italic
./Images/a_908.png,0,a,a,(0 1),Verdana Bold Italic
./Images/a_909.png,0,a,a,(3 -5),Verdana Bold Italic
./Images/a_910.png,0,a,a,(3 -2),Verdana Bold Italic
./Images/a_911.png,0,a,a,(3 1),Verdana Bold Italic
./Images/a_912.png,0,a,a,(0 -5),segoeuib
./Images/a_913.png,0,a,a,(0 -2),segoeuib
./Images/a_914.png,0,a,a,(0 1),segoeuib
./Images/a_915.png,0,a,a,(3 -5),segoeuib
./Images/a_916.png,0,a,a,(3 -2),segoeuib
./Images/a_917.png,0,a,a,(3 1),segoeuib
./Images/a_918.png,0,a,a,(0 -5),NirmalaB
./Images/a_919.png,0,a,a,(0 -2),NirmalaB
./Images/a_920.png,0,a,a,(0 1),NirmalaB
./Images/a_921.png,0,a,a,(3 -5),NirmalaB
./Images/a_922.png,0,a,a,(3 -2),NirmalaB
./Images/a_923.png,0,a,a,(3 1),NirmalaB
./Images/a_924.png,0,a,a,(0 -5),coolvetica rg
./Images/a_925.png,0,a,a,(0 -2),coolvetica rg
./Images/a_926.png,0,a,a,(0 1),coolvetica rg
./Images/a_927.png,0,a,a,(3 -5),coolvetica rg
./Images/a_928.png,0,a,a,(3 -2),coolvetica rg
./Images/a_929.png,0,a,a,(3 1),coolvetica rg
./Images/a_930.png,0,a,a,(0 -5),Microsoft Sans Serif
./Images/a_931.png,0,a,a,(0 -2),Microsoft Sans Serif
./Images/a_932.png,0,a,a,(0 1),Microsoft Sans Serif
./Images/a_933.png,0,a,a,(3 -5),Microsoft Sans Serif
./Images/a_934.png,0,a,a,(3 -2),Microsoft Sans Serif
./Images/a_935.png,0,a,a,(3 1),Microsoft Sans Serif
./Images/a_936.png,0,a,a,(0 -5),Untidy Italic Skrawl
./Images/a_937.png,0,a,a,(0 -2),Untidy Italic Skrawl
./Images/a_938.png,0,a,a,(0 1),Untidy Italic Skrawl
./Images/a_939.png,0,a,a,(3 -5),Untidy Italic Skrawl
./Images/a_940.png,0,a,a,(3 -2),Untidy Italic Skrawl
